37163.4987622155,-1027997.23926601
37047.6244930411,-1028306.75107915
36564.1680143389,-1029536.2357526
36264.3159252815,-1030305.84385772
35787.7715105082,-1031539.43749396
35133.3806802944,-1033239.47403054
34953.7019697862,-1033699.2083061
34832.3211510304,-1033999.10821262
34770.6901329004,-1034145.06239528
34708.0922262814,-1034286.86720374
34644.1678004182,-1034422.94871755
34579.5613461822,-1034550.24830678
34446.8158787854,-1034789.60465112
34242.9258020355,-1035128.24627908
33001.8512876718,-1037093.98755131
31549.1930807093,-1039391.86573727
31201.2350688445,-1039932.18569894
31060.7109615414,-1040141.10185928
30917.9284293427,-1040343.19199936
30557.6179926116,-1040830.26079322
27654.1350007252,-1044671.32789933
26194.8265970415,-1046592.98424423
25901.2439562561,-1046969.12547905
25753.0394600219,-1047147.23399746
25678.2325790279,-1047231.17058374
25525.5654790839,-1047387.37669303
25371.3429159137,-1047532.28424288
25216.3210690206,-1047671.51376366
23893.0119580695,-1048824.25149032
22645.4475318085,-1049912.60564871
22410.9481092595,-1050113.41730414
22254.1231892316,-1050242.6148857
22096.480549918,-1050363.58377398
22017.7755307135,-1050418.89414077
21859.6350276665,-1050522.05001207
21700.9131365267,-1050619.36786393
20267.6672934637,-1051459.21663181
19393.4323539343,-1051983.19596965
19252.3897790753,-1052059.76636739
19174.3442602619,-1052089.67561379
19095.7162042132,-1052111.14160307
18937.272820764,-1052136.98887804
18697.9902826365,-1052152.76665477
16616.0043533368,-1052176.98095087
16295.8458556792,-1052184.15247296
16056.1722416672,-1052201.27441329
15896.9508661791,-1052227.66572263
15815.3108837315,-1052249.05880955
15652.4919329177,-1052304.39977222
15490.0226646954,-1052369.54073794
14516.1917365734,-1052799.17424639
14353.6031295069,-1052866.56055469
14190.7097081987,-1052928.10744985
14027.1920726132,-1052981.08259484
13863.3770643846,-1053028.26134441
12878.9546048381,-1053285.07972011
12632.9301567601,-1053352.7768724
12472.7633613115,-1053401.08345769
12082.0053789249,-1053531.12343488
11222.5177819795,-1053828.98490961
10909.9871053126,-1053939.8440315
10517.4462338407,-1054085.89254509
9810.91988018418,-1054354.95685939
9575.58051012441,-1054448.98586088
9418.93162631672,-1054516.4111497
9106.01248215994,-1054667.95493923
8012.00917369241,-1055232.60480808
7776.8747087506,-1055343.07948985
7618.38905290805,-1055408.83077486
7062.20943462797,-1055613.64122136
5391.37867168119,-1056206.56538229
4325.40394499563,-1056577.34691373
3915.03727068146,-1056714.43854763
3750.6809722412,-1056763.8628362
3589.43505974902,-1056806.43305497
3266.57965618096,-1056881.68251106
2135.73404101047,-1057128.93543358
1893.47787803074,-1057186.26472289
1730.32227158898,-1057229.48616315
1318.35891992062,-1057352.76685594
8.62594857511799,-1057763.39327504
-8.61853456944398,-1057768.69339959
-1276.41284752337,-1058150.59301603
-1595.72449836919,-1058240.22415265
-1755.47729122902,-1058277.2395267
-1835.39687116229,-1058291.74967626
-1915.35720760004,-1058302.28356823
-2075.88958122441,-1058309.81434494
-2316.88031696078,-1058301.07701325
-2799.05579407416,-1058261.59522929
-3441.88067256878,-1058201.85257251
-3602.48770038017,-1058183.21762623
-3762.97404186291,-1058159.38518842
-4002.04216823242,-1058110.15526443
-4320.487640155,-1058032.03255716
-5036.5449447937,-1057845.15319715
-5354.39074802648,-1057753.536943
-5749.08019429251,-1057617.47937121
-6458.60050127546,-1057355.28731822
-6694.77089304145,-1057263.49411163
-6930.23895805997,-1057160.98918341
-7088.9477511934,-1057077.81736114
-7249.46506281725,-1056981.10561902
-7489.47416542979,-1056824.58805515
-8208.21908743301,-1056341.09172829
-8368.26508354376,-1056240.05515141
-8528.84989384256,-1056147.87737309
-8686.40764403095,-1056070.61093601
-8844.49466627441,-1056001.89726948
-9715.94062933647,-1055659.272165
-9874.10995954104,-1055593.51810523
-10031.8973965156,-1055522.08606795
-10190.074065062,-1055439.85223741
-10348.6249372882,-1055346.66201376
-10585.7663409528,-1055197.03605248
-11374.8510736776,-1054684.05267573
-11532.9708285599,-1054587.39785117
-11691.5830077849,-1054498.65319593
-11848.8010144505,-1054422.57986265
-12006.5120052623,-1054354.2851298
-12875.6007323487,-1054009.04797798
-13033.0976547971,-1053940.11689936
-13189.8923407974,-1053862.06893333
-13344.0947396915,-1053768.48634547
-13420.0243832562,-1053715.57283746
-13571.2429016621,-1053601.50997351
-13797.1700452263,-1053419.1714323
-14248.0673048084,-1053045.39473112
-14473.9460422579,-1052868.52105805
-14625.2812604503,-1052764.70918067
-14701.3807719963,-1052720.70900424
-14777.913622326,-1052684.55232051
-14855.7225413717,-1052657.66956778
-14933.9753700171,-1052638.76115297
-15091.3742816882,-1052616.9569847
-15328.6637168289,-1052605.5486231
-15804.4089628803,-1052602.84705694
-16042.1602753696,-1052597.28590058
-16200.4016768127,-1052586.4083947
-16358.2138091394,-1052563.64783313
-16437.4885500874,-1052545.39287715
-16595.6433767904,-1052498.07062693
-16832.3364565272,-1052412.56568307
-17383.7008719763,-1052193.15791751
-17540.8727353603,-1052126.40136267
-17697.5300311702,-1052053.98143527
-17853.1662403771,-1051970.08182793
-17930.3435210199,-1051920.86713199
-18006.492977799,-1051865.53256767
-18157.5097047995,-1051740.40968069
-18382.2392466928,-1051532.9143808
-18904.1764229229,-1051024.8653884
-19128.2566319381,-1050813.25772527
-19278.4466786071,-1050681.82749874
-19354.0043399762,-1050621.50506278
-19430.0265494018,-1050566.53479698
-19507.0777962014,-1050517.77004866
-19584.6017577623,-1050474.41965702
-19740.6022439741,-1050398.63294004
-19975.8793849466,-1050299.62263236
-20447.332905101,-1050113.48182641
-20681.7006650338,-1050008.856376
-20759.1691606515,-1049968.20555957
-20836.0763702977,-1049922.58735697
-20912.2101914232,-1049870.12146701
-20987.2924989429,-1049808.34545278
-21061.0353962356,-1049735.33955685
-21133.7232987529,-1049653.02979904
-21205.6298954473,-1049563.8660917
-21276.9645162405,-1049469.71967332
-21488.9270691363,-1049169.81603196
-21980.31295745,-1048445.83471122
-22121.5874172689,-1048247.82087447
-22192.7510274403,-1048153.63416266
-22264.4665086301,-1048064.4274395
-22336.9473926589,-1047982.07356595
-22410.4730260453,-1047909.02380222
-22485.3341354632,-1047847.20603937
-22561.2451216605,-1047794.70224406
-22637.9277221911,-1047749.0517658
-22715.1695833487,-1047708.37541546
-22948.8397515664,-1047603.72042695
-23418.6850494392,-1047417.14505557
-23652.776495443,-1047315.96111123
-23807.5544024214,-1047236.04661646
-23884.2271329363,-1047189.09043841
-23960.1881028178,-1047135.16579458
-24036.6907688976,-1047071.54961918
-24112.4590915336,-1047000.76644902
-24187.6904552767,-1046924.76863701
-24337.1051582145,-1046762.68891231
-24559.8855860322,-1046506.99793955
-24929.7982947514,-1046070.13526595
-25150.4696064371,-1045800.84352857
-25296.011441858,-1045612.17592638
-25367.8926364581,-1045512.58556067
-25439.8729975923,-1045406.90394687
-25582.0389622713,-1045184.85855102
-25722.8614663234,-1044954.76059414
-26142.3675396211,-1044248.55845326
-26348.8438406115,-1043885.10644959
-26416.0732898119,-1043759.1093073
-26481.8443177293,-1043628.64249143
-26545.5345056611,-1043491.77411117
-26606.3087706674,-1043345.91133677
-26663.0619675823,-1043187.62426765
-26712.7054978429,-1043022.07078357
-26758.6283282921,-1042845.01133731
-26801.8147186106,-1042659.4925346
-26843.0192105408,-1042467.84879904
-26882.8122591069,-1042271.84535834
-26959.7488149938,-1041871.67465256
-27108.975794085,-1041057.49672755
-27255.0353389928,-1040237.30869362
-27325.340359483,-1039823.57979028
-27359.011087967,-1039614.65028952
-27391.1586318317,-1039403.55330661
-27421.224133343,-1039189.46300409
-27449.628637429,-1038964.4650869
-27475.8337480325,-1038736.2833615
-27500.4482487039,-1038505.79726411
-27568.7946488887,-1037806.35526327
-27675.8371633025,-1036631.02719081
-27737.081034252,-1035923.58489783
-27774.2366367096,-1035449.83395242
-27790.594350638,-1035211.66408589
-27804.648179834,-1034972.14381565
-27815.5277652269,-1034730.75882135
-27822.3970879806,-1034493.25422908
-27826.2366614812,-1034253.9506396
-27827.8681661187,-1034013.31602157
-27826.8627522643,-1033529.39549569
-27822.7237193308,-1033043.42159408
-27814.103680006,-1032312.9249349
-27803.4958324115,-1031582.78867116
-27793.8323210996,-1031097.86989865
-27787.342732635,-1030856.62350764
-27779.0660736546,-1030616.67152676
-27768.2639103008,-1030378.5359984
-27753.9574213888,-1030142.90870742
-27734.8669639287,-1029910.69462721
-27709.3012164456,-1029677.19887254
-27678.7585516847,-1029447.24413039
-27644.6024040516,-1029219.85462135
-27607.8676147494,-1028994.28899866
-27569.3284306422,-1028769.99238732
-27488.9601233061,-1028323.68981025
-27406.3802959146,-1027878.9318746
-27281.0109423344,-1027213.24860346
-27154.0839670605,-1026551.05702254
-27067.0917344824,-1026115.24426794
-27022.110743268,-1025900.76417049
-26975.5728420024,-1025689.83482437
-26926.8837660105,-1025483.78933926
-26876.6553077501,-1025287.83058338
-26824.322770125,-1025096.59866543
-26770.4209015335,-1024908.84654166
-26715.3575316744,-1024723.62124478
-26602.9109009605,-1024358.04992236
-26316.8862773109,-1023454.98894703
-26204.3827041903,-1023093.37876456
-26149.8134479597,-1022911.62355874
-26097.1751401631,-1022728.7894546
-26047.3624910608,-1022544.40161579
-26001.5900680448,-1022357.82360373
-25961.4877563911,-1022168.20739746
-25929.216098463,-1021974.43318528
-25907.6021649229,-1021775.03960541
-25898.90958758,-1021568.12461543
-25900.9075985322,-1021355.52358402
-25910.7190584497,-1021138.67992582
-25926.1472134554,-1020918.69552887
-25945.5384148267,-1020696.40595238
-25967.6662424088,-1020472.44546964
-25991.6378299555,-1020247.30515951
-26042.7802663286,-1019795.04159166
-26096.0911039917,-1019342.59253634
-26150.923427133,-1018893.89447238
-26208.5145857485,-1018455.93698496
-26239.3190472497,-1018244.73709225
-26272.3390112091,-1018041.86482968
-26308.5339734446,-1017850.70831264
-26349.1803458554,-1017675.7629943
-26395.9502959745,-1017522.91736588
-26451.6521293841,-1017394.05159547
-26513.7668785807,-1017288.22346104
-26580.5315446849,-1017199.12716723
-26650.6116928338,-1017121.98330319
-26723.0116372254,-1017053.22164625
-26796.9984795264,-1016990.21447679
-26947.7594513269,-1016874.41468416
-27329.7987331735,-1016606.6165003
-27482.9123678885,-1016504.72992375
-27636.2957826748,-1016410.40601284
-27713.255266046,-1016368.48155022
-27790.5332464938,-1016332.00963341
-27865.8494284428,-1016303.08276456
-28017.3447935567,-1016259.45452804
-28245.6974842068,-1016213.04694294
-28932.2336119332,-1016105.55826207
-29161.169526902,-1016075.03331182
-29313.9610695493,-1016060.28566608
-29619.2541798074,-1016050.66732566
-30307.0992637096,-1016057.49383181
-30536.4246837494,-1016066.6658122
-30689.3290816346,-1016080.74219719
-30765.794626068,-1016092.33142654
-30842.2743370192,-1016108.47855836
-30999.2146692401,-1016157.85202812
-31234.7295617633,-1016256.1901263
-31470.329440531,-1016366.27578802
-32885.1186924082,-1017043.7376189
-34065.718992008,-1017598.66179356
-34301.7470598623,-1017715.33135256
-34458.7798210714,-1017801.40337384
-34537.1044318561,-1017849.23741667
-34615.2332340738,-1017901.91793924
-34694.443744381,-1017961.54942114
-34852.3254342453,-1018094.4004785
-35009.8078987506,-1018237.81565647
-35167.1224904258,-1018386.31431168
-36662.942539773,-1019819.85676451
-37847.7928209739,-1020938.53940711
-38084.4583779873,-1021167.37259952
-38241.1828412887,-1021329.5493322
-38318.8894834706,-1021416.49014618
-38395.909325364,-1021509.51320647
-38471.9781993959,-1021610.92929194
-38546.0487873773,-1021721.31148223
-38619.1894749687,-1021839.92598026
-38691.6590833231,-1021964.52802382
-38835.3211849472,-1022225.30959544
-39049.3015720416,-1022630.84994341
-39690.5002969005,-1023863.71287497
-40406.6257790556,-1025222.92163073
-40620.936803713,-1025633.45180612
-40761.9644139525,-1025914.21228646
-40831.2885642754,-1026059.06151753
-40899.34540347,-1026208.6391089
-40965.6266751575,-1026364.8194894
-41029.4620750742,-1026530.07194266
-41090.2877429269,-1026706.33631155
-41148.6650003885,-1026891.68706027
-41205.2589096004,-1027083.67650114
-41260.5732147402,-1027280.45171891
-41368.7675999895,-1027683.19630419
-41475.1993048124,-1028092.75185052
-41844.6888616869,-1029539.67936325
-41951.0287054125,-1029950.34253781
-42058.9637626046,-1030354.22760241
-42114.042133801,-1030551.32978363
-42170.3002555362,-1030743.23611429
-42228.217964846,-1030927.79602828
-42288.4376876071,-1031102.13197481
-42351.8065087033,-1031262.44736683
-42418.6633775344,-1031404.98594783
-42488.6376995801,-1031533.63596373
-42560.8890229911,-1031652.15629835
-42634.7786414638,-1031763.40326101
-42785.6824499029,-1031972.08448208
-42938.8473760978,-1032170.87039823
-43633.5917144274,-1033043.61176898
-44173.7046591192,-1033727.02419739
-44791.0509479298,-1034513.1412666
-45486.2612708769,-1035404.64474777
-45718.3778619012,-1035696.64400408
-45873.4605506722,-1035881.06707045
-45951.1899997702,-1035966.87901851
-46029.1086730793,-1036045.94799103
-46107.284795711,-1036115.62343124
-46185.8077349578,-1036172.41712532
-46265.2466092325,-1036213.72014379
-46345.0301374722,-1036242.00303317
-46425.0635572307,-1036260.81175513
-46505.2752962798,-1036272.8358527
-46666.0341143752,-1036284.04860532
-46907.5695908826,-1036285.55035166
-48035.2590238088,-1036272.05035928
-50773.326481697,-1036260.19089638
-51095.6373034218,-1036263.7877143
-51337.8227699117,-1036280.32125721
-51578.8972652961,-1036320.13116423
-51820.4141335566,-1036372.78346321
-54964.8420680763,-1037115.66241641
-56086.8782208334,-1037383.08293904
-56327.1443643621,-1037432.96646262
-56567.2595552963,-1037468.22658711
-56727.4212439905,-1037481.27226237
-56967.4148081318,-1037493.39571867
